Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,$/SqFt,$/SF
2020-08-10,Lake Oswego,97034,1900,3,4.0,785000,2418,9147,324.6484698097601,324.65
2021-05-20,Milwaukie,97267,2006,3,3.0,525000,2080,4356,252.40384615384616,252.4
2020-12-02,Lake Oswego,97034,1987,4,3.0,690000,2529,7405,272.8351126927639,272.84
2020-08-04,Lake Oswego,97034,1965,3,3.0,1241500,2385,16552,520.5450733752621,520.55
2021-02-24,Lake Oswego,97034,2005,4,4.0,1298000,4293,16988,302.35266713254134,302.35
2021-05-18,Milwaukie,97267,1966,3,3.0,540000,2506,9583,215.4828411811652,215.48
2020-10-02,Lake Oswego,97035,1992,4,3.0,900000,3309,6969,271.985494106981,271.99
2020-11-30,Lake Oswego,97035,1964,3,2.0,490000,1270,10454,385.8267716535433,385.83
2020-07-30,Lake Oswego,97034,1970,4,3.0,725000,2173,20037,333.64012885411876,333.64
2021-02-23,Lake Oswego,97034,1964,3,2.0,600000,1485,6534,404.04040404040404,404.04
2020-11-30,Lake Oswego,97035,1956,3,2.0,526200,1687,10890,311.9146413752223,311.91
2021-05-18,Milwaukie,97222,2018,4,3.0,510000,1906,3484,267.5760755508919,267.58
2020-07-30,Lake Oswego,97034,2002,4,4.0,1950000,3934,20473,495.6786985256736,495.68
2020-11-30,Lake Oswego,97035,1938,3,1.0,559000,1295,3049,431.66023166023166,431.66
2021-02-21,Lake Oswego,97034,1968,5,7.0,2050000,8772,41817,233.6981304149567,233.7
2021-05-17,Milwaukie,97267,1920,1,1.0,1571,710,4400,2.212676056338028,2.21
2020-09-30,Lake Oswego,97034,2013,4,4.0,1450000,3945,14810,367.553865652725,367.55
2020-11-29,Lake Oswego,97035,2010,5,3.0,899000,3490,10454,257.59312320916905,257.59
2021-02-18,Lake Oswego,97034,1977,4,3.0,888000,3246,10018,273.5674676524954,273.57
2021-05-13,Milwaukie,97267,2021,3,3.0,546900,2070,4800,264.2028985507246,264.2
2020-07-30,Lake Oswego,97034,1938,4,4.0,1500000,4314,14810,347.70514603616135,347.71
2021-05-13,Portland,97222,1978,4,3.0,620000,2752,16117,225.2906976744186,225.29
2020-11-29,Lake Oswego,97035,1957,3,1.0,360000,1200,7405,300.0,300.0
2021-02-15,Lake Oswego,97034,1975,3,2.0,650000,2239,13503,290.3081732916481,290.31
2021-02-09,Lake Oswego,97034,2020,4,4.0,1910000,4042,20473,472.53834735279565,472.54
2021-05-13,Portland,97222,1948,3,3.0,457000,1758,15681,259.95449374288967,259.95
2020-07-27,Lake Oswego,97034,1989,4,4.0,1279000,2920,7840,438.013698630137,438.01
2020-09-29,Lake Oswego,97035,1976,6,3.0,539500,2892,8276,186.5491009681881,186.55
2020-11-29,Lake Oswego,97034,1976,4,3.0,720000,2434,10890,295.8093672966311,295.81
2021-05-13,Portland,97267,1947,4,3.0,400000,2829,9583,141.39271827500883,141.39
2020-09-29,Lake Oswego,97035,1961,4,3.0,612500,1612,10890,379.96277915632754,379.96
2021-01-29,Lake Oswego,97034,1982,4,3.0,655000,2468,7840,265.39708265802267,265.4
2020-11-29,Lake Oswego,97034,1990,5,5.0,2200000,6404,13939,343.53529044347283,343.54
2020-07-27,Lake Oswego,97034,1940,4,3.0,895000,2556,7840,350.15649452269173,350.16
2021-05-13,Milwaukie,97267,1963,4,2.0,504000,2536,18295,198.73817034700315,198.74
2020-09-24,Lake Oswego,97034,2013,4,4.0,1738000,4435,14374,391.8827508455468,391.88
2021-01-29,Lake Oswego,97034,2012,5,5.0,2270000,5115,28749,443.79276637341155,443.79
2020-11-27,Lake Oswego,97034,1965,4,3.0,699000,1580,14810,442.40506329113924,442.41
2020-09-24,Lake Oswego,97034,1993,4,3.0,819000,3312,13068,247.2826086956522,247.28
2021-01-19,Lake Oswego,97034,1973,5,4.0,699000,2750,11761,254.1818181818182,254.18
2021-05-13,Portland,97222,1946,3,1.0,520000,1354,8712,384.0472673559823,384.05
2020-11-24,Lake Oswego,97034,2008,4,5.0,1185000,4432,15681,267.37364620938627,267.37
2021-01-18,Lake Oswego,97034,1980,4,3.0,875000,2886,9147,303.1878031878032,303.19
2020-11-24,Lake Oswego,97035,1953,4,4.0,729000,3516,8276,207.33788395904438,207.34
2021-05-13,Portland,97222,1955,4,3.0,480000,2090,6497,229.66507177033492,229.67
2020-09-24,Lake Oswego,97034,1953,2,1.5,600000,1147,12698,523.1037489102006,523.1
2020-11-24,Lake Oswego,97034,1997,4,3.0,776000,3095,10018,250.72697899838448,250.73
2021-01-15,Lake Oswego,97034,2017,5,5.0,2630000,5312,20037,495.105421686747,495.11
2021-05-13,Portland,97222,1925,3,2.0,500000,1528,4356,327.22513089005236,327.23
2020-11-23,Lake Oswego,97035,1970,3,1.0,162000,936,10018,173.07692307692307,173.08
2021-01-13,Lake Oswego,97034,1975,3,3.0,579900,2213,4791,262.0424762765477,262.04
2021-05-13,Portland,97222,1922,3,2.0,475000,1753,7405,270.9640616086709,270.96
2020-09-21,Lake Oswego,97035,1988,3,3.0,625000,2046,6534,305.47409579667647,305.47
2021-01-13,Lake Oswego,97034,1996,4,3.0,950000,3548,10454,267.7564825253664,267.76
2020-11-19,Lake Oswego,97035,2019,3,4.0,1165000,3547,10018,328.4465745700592,328.45
2020-09-21,Lake Oswego,97035,1975,3,4.0,585000,3080,8276,189.93506493506493,189.94
2021-05-12,Portland,97222,1954,2,1.0,470000,1272,6534,369.49685534591197,369.5
2020-11-19,Lake Oswego,97034,2019,5,5.0,2100000,5366,107593,391.3529631010063,391.35
2020-12-30,Lake Oswego,97034,1915,2,1.0,450000,2054,20686,219.08471275559884,219.08
2020-12-30,Lake Oswego,97034,1939,3,3.0,2100000,2700,11325,777.7777777777778,777.78
2020-11-18,Lake Oswego,97035,2020,5,4.0,1669000,3902,9900,427.7293695540748,427.73
2020-09-18,Lake Oswego,97035,1989,4,3.0,642000,2522,5227,254.55987311657415,254.56
2021-05-12,Portland,97222,1960,4,2.0,435000,1936,6999,224.6900826446281,224.69
2020-11-18,Lake Oswego,97034,1989,3,2.5,556000,2999,9400,185.39513171057018,185.4
2020-12-30,Lake Oswego,97034,1960,5,2.0,640000,1872,7405,341.88034188034186,341.88
2020-09-18,Lake Oswego,97035,1981,3,3.0,450000,1780,4356,252.80898876404495,252.81
2021-05-12,Portland,97222,1995,4,3.0,485000,1532,4791,316.57963446475196,316.58
2020-11-18,Lake Oswego,97035,1992,4,2.0,643000,2197,7840,292.6718252162039,292.67
2020-09-18,Lake Oswego,97035,1971,5,3.0,955000,2507,14374,380.9333865177503,380.93
2020-11-18,Lake Oswego,97034,1980,4,3.0,965000,2524,7405,382.3296354992076,382.33
2020-12-29,Lake Oswego,97034,1989,4,3.0,1265000,3512,10018,360.1936218678816,360.19
2020-09-16,Lake Oswego,97035,1988,4,4.0,790000,2970,6969,265.993265993266,265.99
2021-05-12,Portland,97222,1962,3,2.0,516000,1741,10454,296.3813900057438,296.38
2020-11-18,Lake Oswego,97034,1955,3,1.1,600000,1276,12632,470.2194357366771,470.22
2020-12-22,Lake Oswego,97034,2008,4,3.0,925000,2934,11761,315.2692569870484,315.27
2020-09-16,Lake Oswego,97035,1981,2,2.0,490000,1585,4791,309.1482649842271,309.15
2020-11-15,Lake Oswego,97035,1999,4,4.0,1900000,4220,8712,450.2369668246445,450.24
2020-12-22,Lake Oswego,97034,2000,5,6.0,2460000,6016,17859,408.9095744680851,408.91
2020-09-15,Lake Oswego,97035,1992,4,4.0,722000,2880,6098,250.69444444444446,250.69
2020-12-22,Lake Oswego,97034,1979,4,3.0,789000,2958,9583,266.7342799188641,266.73
2020-09-10,Lake Oswego,97034,1977,3,2.0,680000,2110,17860,322.2748815165877,322.27
2020-11-15,Lake Oswego,97035,1994,4,3.0,679000,1942,8712,349.6395468589083,349.64
2020-11-15,Lake Oswego,97034,1968,4,4.0,1950000,3270,10454,596.3302752293578,596.33
2021-05-12,Portland,97222,1944,2,1.0,391000,760,7840,514.4736842105264,514.47
2020-09-10,Lake Oswego,97035,1980,5,4.0,840000,4535,10890,185.22601984564497,185.23
2020-12-21,Lake Oswego,97034,2015,4,5.0,2612500,9300,56192,280.9139784946237,280.91
2020-09-10,Lake Oswego,97034,2015,4,4.0,1480000,4040,10890,366.33663366336634,366.34
2020-11-15,Lake Oswego,97034,1971,3,3.0,550000,3480,76230,158.04597701149424,158.05
2021-05-12,Milwaukie,97222,1925,2,2.0,425000,1651,9147,257.419745608722,257.42
2020-11-13,Lake Oswego,97034,1949,3,2.0,1125000,3134,24829,358.9661774090619,358.97
2021-05-12,Portland,97222,1974,3,3.0,517000,1894,17424,272.9672650475185,272.97
2020-09-10,Lake Oswego,97035,1984,4,3.0,755000,3010,12196,250.83056478405317,250.83
2020-11-10,Lake Oswego,97035,1968,3,2.0,555000,1390,11325,399.28057553956836,399.28
2021-05-12,Portland,97222,1977,3,2.0,450000,1527,13503,294.6954813359529,294.7
2020-11-09,Lake Oswego,97035,1965,3,2.0,544000,1782,10890,305.2749719416386,305.27
2020-09-09,Lake Oswego,97035,1985,4,3.0,995000,2976,11325,334.34139784946234,334.34
2021-05-10,Milwaukie,97267,1956,4,2.0,488000,1916,30056,254.6972860125261,254.7
2021-05-10,Portland,97222,1927,5,3.0,800000,3341,30056,239.44926668662077,239.45
2020-09-09,Lake Oswego,97035,1960,3,2.0,380000,1676,20581,226.73031026252983,226.73
2021-05-09,Milwaukie,97222,1946,2,1.0,305000,771,11761,395.5901426718547,395.59
2020-09-07,Lake Oswego,97035,1979,3,3.0,660000,2177,8712,303.16949931097844,303.17
2020-09-07,Lake Oswego,97034,1995,5,4.0,1589000,4080,16988,389.46078431372547,389.46
2021-05-09,Portland,97222,1991,3,2.0,425000,1460,4791,291.09589041095893,291.1
2020-11-02,Lake Oswego,97034,1987,4,3.0,705000,2282,9147,308.93952673093776,308.94
2020-09-07,Lake Oswego,97034,2018,5,4.0,1422500,3688,10890,385.71041214750545,385.71
2020-09-07,Lake Oswego,97035,1987,3,3.0,930000,3210,8712,289.7196261682243,289.72
2021-05-07,Milwaukie,97222,1928,3,2.0,425000,1980,6969,214.64646464646464,214.65
2020-10-30,Lake Oswego,97034,1947,3,2.0,600000,1593,12632,376.6478342749529,376.65
2020-09-04,Lake Oswego,97035,1981,4,4.0,749000,4329,10018,173.01917301917302,173.02
2021-05-07,Portland,97222,1960,3,3.0,455000,1820,8276,250.0,250.0
2020-10-29,Lake Oswego,97034,2005,4,6.0,1517000,6054,17859,250.57813016187646,250.58
2020-09-02,Lake Oswego,97035,1988,3,3.0,665000,1986,6098,334.84390735146025,334.84
2020-09-02,Lake Oswego,97034,2020,4,4.0,1400000,3531,10018,396.4882469555367,396.49
2020-10-29,Lake Oswego,97034,1989,5,6.0,1160000,6575,10018,176.425855513308,176.43
2021-05-07,Milwaukie,97267,1976,3,1.0,425000,960,7405,442.7083333333333,442.71
2021-05-07,Portland,97222,1960,4,2.0,545001,1906,6969,285.93966421825814,285.94
2020-09-02,Lake Oswego,97035,1992,4,4.0,1210000,3744,8276,323.1837606837607,323.18
2020-10-29,Lake Oswego,97035,1961,3,2.0,489000,1384,10018,353.32369942196533,353.32
2021-05-06,Milwaukie,97222,2007,3,2.0,445000,1256,4791,354.29936305732485,354.3
2020-10-27,Lake Oswego,97035,1966,4,2.0,645000,2206,11325,292.3844061650045,292.38
2020-09-01,Lake Oswego,97035,1990,3,4.0,830000,3098,8276,267.9147837314396,267.91
2021-05-06,Milwaukie,97267,1952,4,2.0,475000,2350,10018,202.12765957446808,202.13
2020-10-25,Lake Oswego,97034,1976,5,4.0,820000,2649,10454,309.55077387693467,309.55
2020-10-25,Lake Oswego,97035,1994,4,3.0,600000,1980,4791,303.030303030303,303.03
2020-09-01,Lake Oswego,97034,2014,4,5.0,1680900,3831,17859,438.7627251370399,438.76
2021-05-04,Milwaukie,97267,2016,3,2.0,708750,2188,7840,323.92595978062155,323.93
2020-08-30,Lake Oswego,97035,1990,3,2.0,450000,2097,7016,214.59227467811158,214.59
2021-05-04,Portland,97222,1997,4,3.0,485000,1996,11427,242.98597194388776,242.99
2020-10-25,Lake Oswego,97034,1988,5,6.0,1110000,3910,11325,283.8874680306905,283.89
2020-08-27,Lake Oswego,97035,1972,4,3.0,550000,2632,10890,208.96656534954408,208.97
2021-05-04,Portland,97222,1930,3,1.0,320000,1262,7499,253.56576862123615,253.57
2021-05-04,Portland,97222,1962,3,2.0,490000,1176,6969,416.6666666666667,416.67
2020-08-27,Lake Oswego,97035,1990,5,4.0,819500,3352,6098,244.48090692124106,244.48
2020-10-22,Lake Oswego,97034,1976,4,3.0,599500,2298,8712,260.87902523933855,260.88
2020-10-21,Lake Oswego,97035,1924,2,1.0,414000,1050,7405,394.2857142857143,394.29
2020-08-27,Lake Oswego,97035,2020,4,4.0,1305898,3074,11761,424.8204294079375,424.82
2021-05-04,Milwaukie,97267,1950,3,1.0,430000,1326,10454,324.28355957767724,324.28
2020-08-26,Lake Oswego,97035,1992,4,3.0,795000,3448,6969,230.56844547563804,230.57
2021-05-04,Portland,97222,1991,3,3.0,475000,1946,8712,244.09044193216855,244.09
2021-05-03,Portland,97222,1955,3,2.0,475000,1128,7405,421.09929078014187,421.1
2020-08-24,Lake Oswego,97034,1958,3,3.0,700000,1760,11325,397.72727272727275,397.73
2020-08-24,Lake Oswego,97035,1986,5,3.0,806000,2663,8712,302.6661659782201,302.67
2021-05-03,Milwaukie,97267,1961,4,2.0,470000,1946,11761,241.52106885919835,241.52
2020-10-21,Lake Oswego,97034,2014,3,3.0,630000,2489,10454,253.11370028123744,253.11
2021-05-03,Portland,97222,1912,3,2.0,485000,1920,4791,252.60416666666666,252.6
2021-05-03,Milwaukie,97222,1970,3,1.0,358000,916,6995,390.8296943231441,390.83
2020-08-21,Lake Oswego,97035,1986,5,3.0,976000,3962,10890,246.3402322059566,246.34
2020-10-21,Lake Oswego,97035,2018,4,4.0,1350000,3545,18295,380.81805359661496,380.82
2020-08-19,Lake Oswego,97035,1986,5,4.0,750000,4823,8276,155.50487248600456,155.5
2021-05-03,Milwaukie,97222,1963,3,1.0,417000,864,6969,482.6388888888889,482.64
2020-08-19,Lake Oswego,97035,1987,4,3.0,750000,2553,5227,293.7720329024677,293.77
2021-05-03,Milwaukie,97267,1973,3,2.0,515000,1684,10018,305.81947743467936,305.82
2020-08-19,Lake Oswego,97035,1979,2,2.0,390000,1374,4356,283.8427947598253,283.84
2020-08-19,Lake Oswego,97035,1972,3,3.0,600000,2616,10890,229.3577981651376,229.36
2021-04-29,Milwaukie,97267,1968,4,2.0,505000,1880,9583,268.6170212765957,268.62
2020-10-21,Lake Oswego,97034,1980,4,3.0,915000,3538,20037,258.62068965517244,258.62
2020-08-19,Lake Oswego,97035,1972,4,4.0,636000,2582,10890,246.32068164213788,246.32
2021-04-29,Portland,97222,1977,4,3.0,485000,2173,7840,223.19374137137598,223.19
2020-10-19,Lake Oswego,97034,1962,4,3.0,1273000,3473,30056,366.5418946156061,366.54
2020-08-16,Lake Oswego,97035,1984,4,4.0,679900,3032,9147,224.24142480211083,224.24
2021-04-29,Milwaukie,97222,1961,2,3.0,650000,2884,7405,225.38141470180304,225.38
2020-10-19,Lake Oswego,97035,1988,4,3.0,900000,2543,9147,353.9127015336217,353.91
2020-08-15,Lake Oswego,97035,1981,4,3.0,629000,3070,8276,204.88599348534203,204.89
2021-04-29,Milwaukie,97222,1990,3,2.0,515000,1460,9583,352.73972602739724,352.74
2020-10-19,Lake Oswego,97035,2020,4,4.0,1349900,3550,10080,380.2535211267606,380.25
2021-04-29,Portland,97222,1947,4,2.0,535000,2339,6534,228.7302265925609,228.73
2020-10-19,Lake Oswego,97035,1969,4,3.0,842900,2572,10018,327.72161741835146,327.72
2020-10-19,Lake Oswego,97034,1976,5,4.0,889900,4385,27442,202.9418472063854,202.94
2020-08-11,Lake Oswego,97035,1987,4,3.0,1020000,3596,11325,283.6484983314794,283.65
2021-04-29,Milwaukie,97222,1968,4,3.0,500000,3400,10454,147.05882352941177,147.06
2020-10-16,Lake Oswego,97035,1930,4,3.0,650000,1864,16117,348.7124463519313,348.71
2020-08-11,Lake Oswego,97034,1955,4,3.0,599000,3410,12632,175.65982404692082,175.66
2020-08-11,Lake Oswego,97034,2020,4,4.0,1395000,3651,11325,382.0870994248151,382.09
2021-04-29,Portland,97222,2021,3,2.0,440000,1297,4791,339.2444101773323,339.24
2020-10-15,Lake Oswego,97034,1990,4,3.0,1160000,3201,7405,362.38675413933146,362.39
2020-10-13,Lake Oswego,97035,2006,4,4.0,1230000,3893,10018,315.95170819419474,315.95
2021-04-29,Milwaukie,97222,1955,5,3.0,565000,3086,9583,183.0848995463383,183.08
2020-08-10,Lake Oswego,97035,1979,4,3.0,574000,2108,8276,272.29601518026567,272.3
2021-04-29,Milwaukie,97267,1972,6,3.0,475000,2004,8276,237.02594810379242,237.03
2020-08-05,Lake Oswego,97034,1962,4,2.0,649900,2150,11325,302.27906976744185,302.28
2020-07-27,Lake Oswego,97034,1900,3,1.0,450000,1292,8276,348.297213622291,348.3
2020-10-13,Lake Oswego,97035,1966,4,2.0,479900,1521,11325,315.51610782380016,315.52
2021-04-29,Milwaukie,97267,1977,4,3.0,550000,1943,11761,283.06742151312403,283.07
2021-04-29,Portland,97222,1963,2,2.0,420000,1522,5227,275.9526938239159,275.95
2020-07-30,Lake Oswego,97034,1957,4,3.0,1267000,2831,14374,447.5450370893677,447.55
2020-10-13,Lake Oswego,97034,1974,4,3.0,849000,4158,20473,204.18470418470417,204.18
2020-07-30,Lake Oswego,97035,1974,5,4.0,959000,3357,9583,285.6717307119452,285.67
2020-10-13,Lake Oswego,97035,1955,4,3.0,2000000,3772,5662,530.2226935312831,530.22
2020-07-30,Lake Oswego,97035,1992,5,3.0,880000,3129,8712,281.2400127836369,281.24
2021-04-29,Milwaukie,97222,1978,3,2.0,435000,1300,15551,334.61538461538464,334.62
2020-07-28,Lake Oswego,97035,1948,4,3.0,1012500,2876,14374,352.05146036161335,352.05
2020-07-30,Lake Oswego,97035,1974,6,2.5,959000,3064,9398,312.9895561357702,312.99
2020-07-30,Lake Oswego,97034,1991,3,3.0,800000,2498,8276,320.2562049639712,320.26
2020-10-08,Lake Oswego,97035,1963,3,1.0,482500,1250,10454,386.0,386.0
2021-04-29,Portland,97222,1970,3,1.5,317500,1978,6479,160.51567239635995,160.52
2020-10-08,Lake Oswego,97035,2015,4,4.0,1660000,4636,29620,358.06729939603105,358.07
2020-07-27,Lake Oswego,97035,1986,3,3.0,589000,1817,5227,324.1607044578976,324.16
2021-04-28,Portland,97222,1959,3,2.0,520000,1587,6969,327.66225582860744,327.66
2021-04-28,Portland,97222,1958,3,2.0,450000,1236,6969,364.07766990291265,364.08
2020-10-08,Lake Oswego,97035,1962,3,2.0,530000,1283,10018,413.0943102104443,413.09
2020-07-30,Lake Oswego,97034,2005,4,4.0,1020000,3836,10454,265.90198123044837,265.9
2020-10-08,Lake Oswego,97035,1962,3,2.0,530000,1283,10018,413.0943102104443,413.09
2021-04-28,Portland,97222,1959,3,2.0,520000,1587,6969,327.66225582860744,327.66
2020-10-07,Lake Oswego,97034,1954,3,3.0,590000,1616,13939,365.0990099009901,365.1
2021-04-28,Portland,97222,1929,3,1.0,439000,2040,16509,215.19607843137254,215.2
2020-10-02,Lake Oswego,97035,1962,3,2.0,550000,1820,31363,302.1978021978022,302.2
2021-04-28,Portland,97222,1979,3,2.0,550000,2280,4791,241.2280701754386,241.23
2021-04-28,Milwaukie,97222,1992,4,3.0,600000,4365,10890,137.4570446735395,137.46
2020-09-30,Lake Oswego,97035,1979,3,3.0,808000,2588,9945,312.21020092735705,312.21
2020-09-29,Lake Oswego,97035,1937,3,4.0,1444875,2506,6534,576.5662410215483,576.57
2021-04-28,Milwaukie,97222,2012,3,2.0,435000,1261,4791,344.964314036479,344.96
2020-07-30,Lake Oswego,97034,1959,4,3.0,645000,2432,10018,265.2138157894737,265.21
2020-07-30,Lake Oswego,97034,1960,3,3.0,515000,1325,8393,388.6792452830189,388.68
2020-09-29,Lake Oswego,97035,2014,4,3.0,939000,3229,10018,290.802105915144,290.8
2021-04-28,Portland,97267,1968,4,3.0,688100,2481,11761,277.347843611447,277.35
2020-07-30,Lake Oswego,97034,1940,2,2.0,529500,1146,8276,462.0418848167539,462.04
2020-09-29,Lake Oswego,97035,2020,4,3.0,1233000,3634,10454,339.29554210236654,339.3
2021-04-28,Milwaukie,97267,1920,3,2.0,495000,2147,12632,230.55426176059618,230.55
2020-09-27,Lake Oswego,97034,1920,2,3.0,1100000,2300,4898,478.2608695652174,478.26
2021-04-28,Portland,97222,2001,5,3.0,515000,3066,6534,167.9712981082844,167.97
2020-09-24,Lake Oswego,97035,1963,3,2.0,512500,1616,10890,317.1410891089109,317.14
2021-04-26,Portland,97222,1947,4,2.0,440000,1951,26136,225.5253716043055,225.53
2020-09-24,Lake Oswego,97034,1980,4,3.0,1110000,3324,10890,333.93501805054154,333.94
2020-07-30,Lake Oswego,97034,1969,4,4.0,1650000,5343,76665,308.8152723189219,308.82
2021-04-26,Milwaukie,97267,2014,4,3.0,500000,2149,4791,232.66635644485808,232.67
2020-09-24,Lake Oswego,97035,1987,3,2.0,519900,1352,9583,384.5414201183432,384.54
2021-04-26,Portland,97222,1940,3,1.0,417000,1422,7405,293.2489451476793,293.25
2020-09-24,Lake Oswego,97034,1966,4,3.0,1247000,3029,10972,411.687025420931,411.69
2020-08-07,Lake Oswego,97034,1962,3,2.0,515000,1092,4791,471.61172161172163,471.61
2020-08-10,Lake Oswego,97034,1967,3,2.0,1350000,2260,11325,597.3451327433628,597.35
2020-09-23,Lake Oswego,97035,1975,4,3.0,875000,2214,8712,395.2122854561879,395.21
2021-04-26,Milwaukie,97267,1965,4,3.0,600000,2322,20037,258.3979328165375,258.4
2020-08-10,Lake Oswego,97034,1947,3,2.0,748930,2178,7405,343.86134067952247,343.86
2021-04-26,Portland,97222,1959,3,2.0,475000,1324,7405,358.761329305136,358.76
2020-09-23,Lake Oswego,97035,1968,2,2.0,415000,960,10018,432.2916666666667,432.29
2020-09-21,Lake Oswego,97034,1955,4,4.0,1810000,3432,7840,527.3892773892774,527.39
2021-04-26,Milwaukie,97222,1956,3,3.0,500000,2418,6534,206.782464846981,206.78
2020-09-21,Lake Oswego,97035,2020,4,4.0,1250000,2967,9583,421.3009774182676,421.3
2021-04-23,Portland,97222,1968,3,3.0,437000,1871,6534,233.5649385355425,233.56
2020-08-13,Lake Oswego,97034,1962,5,4.0,1450000,5418,34412,267.6264304171281,267.63
2020-09-18,Lake Oswego,97035,1975,3,2.0,530000,1756,14810,301.8223234624146,301.82
2021-04-23,Milwaukie,97267,2012,3,2.0,604000,2026,7840,298.1243830207305,298.12
2020-08-13,Lake Oswego,97034,1957,4,2.0,610000,1518,10454,401.8445322793149,401.84
2021-04-23,Milwaukie,97267,1936,4,2.0,426500,1630,10890,261.65644171779144,261.66
2021-04-23,Milwaukie,97267,1915,3,4.0,579950,3184,16552,182.14510050251258,182.15
2021-04-23,Portland,97222,1962,3,2.0,450000,1496,6969,300.80213903743316,300.8
2020-09-18,Lake Oswego,97035,2011,4,4.0,969000,3383,10018,286.4321608040201,286.43
2021-04-22,Milwaukie,97222,1955,4,2.0,465000,1970,13939,236.04060913705584,236.04
2020-09-16,Lake Oswego,97035,2018,5,3.0,1123000,3701,12196,303.431504998649,303.43
2021-04-20,Portland,97222,1986,3,2.0,425000,1491,9012,285.0435949027498,285.04
2020-08-19,Lake Oswego,97034,2006,4,4.0,1590000,4813,14374,330.3552877623104,330.36
2020-09-16,Lake Oswego,97035,1956,3,2.5,1160000,3400,17998,341.1764705882353,341.18
2021-04-20,Portland,97222,1958,3,2.0,435000,2090,7840,208.13397129186603,208.13
